tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-07-26,3171021004,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Remaja,Dosis 1,715
2021-07-26,3171031003,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Remaja,Dosis 1,1031
2021-07-26,3171081001,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Remaja,Dosis 1,1870
2021-07-26,3171071007,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Remaja,Dosis 1,369
2021-07-26,3171081002,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Remaja,Dosis 1,1406
2021-07-26,3171021002,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Remaja,Dosis 1,1134
2021-07-26,3171071003,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Remaja,Dosis 1,843
2021-07-26,3171021003,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Remaja,Dosis 1,987
2021-07-26,3171071006,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Remaja,Dosis 1,584
2021-07-26,3171011005,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Remaja,Dosis 1,418
